id,split,color,label,dim,car,motorbicycle,bicycle,person,rider,truck,bus,tricycle,others,rover,sky,car_groups,motorbicycle_group,bicycle_group,person_group,rider_group,truck_group,bus_group,tricycle_group,road,siderwalk,traffic_cone,road_pile,fence,traffic_light,pole,traffic_sign,wall,dustbin,billboard,building,bridge,tunnel,overpass,vegatation,unlabeled
170908_062219982_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062219982_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062219982_Camera_5_instanceIds.png,"(2710, 3384)",0.0034996466985946456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962025551106575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029779819074786493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062219982_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062219982_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062219982_Camera_6_instanceIds.png,"(2710, 3384)",0.009894947353728856,0.0,0.0,0.0002237575567245034,0.0,0.0,0.0,0.0,0.9898812950895466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220125_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062220125_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220125_Camera_5_instanceIds.png,"(2710, 3384)",0.0034027068994094195,0.0,0.0,0.00012398262280495146,0.0,0.0,0.0,0.0,0.9964350361588722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82743189134019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220125_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062220125_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220125_Camera_6_instanceIds.png,"(2710, 3384)",0.008244026589202062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913492406200658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004067327907321626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220268_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062220268_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220268_Camera_5_instanceIds.png,"(2710, 3384)",0.003438800345450263,0.0,0.0,0.0002245208622298989,0.0,0.0,0.0,0.0,0.9962951331640976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154562822223967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220268_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062220268_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220268_Camera_6_instanceIds.png,"(2710, 3384)",0.005946695105248925,1.6683677475072623e-05,3.391257316828487e-05,9.377753352001606e-06,0.0002620318756379053,0.0,0.0,0.0,0.9937139610757809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7337939336840177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220411_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062220411_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220411_Camera_5_instanceIds.png,"(2710, 3384)",0.00331383632985266,0.0,0.0,9.846641019601686e-05,0.0,0.0,0.0,0.0,0.9964009054984166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018679176153463663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220411_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062220411_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220411_Camera_6_instanceIds.png,"(2710, 3384)",0.007705460033323738,1.6356546544188847e-05,0.0,0.00016629155653258661,0.0,0.0,0.0,0.0,0.9921118918635995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220554_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062220554_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220554_Camera_5_instanceIds.png,"(2710, 3384)",0.0033983451536643027,0.0,0.0,0.0004260335156543055,0.0,0.0,0.0,0.0,0.9960697399527186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001058813779627158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220554_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062220554_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220554_Camera_6_instanceIds.png,"(2710, 3384)",0.010549318259140038,3.0968394790330885e-05,0.00012703584482653336,1.799220119860773e-05,0.0,0.0,0.0,0.0,0.988761634956775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005130503432693902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220697_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062220697_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220697_Camera_5_instanceIds.png,"(2710, 3384)",0.003230963160695437,0.0,0.0,0.0002237575567245034,0.0,0.0,0.0,0.0,0.9964531374037144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214187886559717e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220697_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062220697_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220697_Camera_6_instanceIds.png,"(2710, 3384)",0.008962406113422836,0.0,0.00015833137054774803,1.5048022820653738e-05,0.0,0.0,0.0,0.0,0.9904744925108826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038972198232620626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220840_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062220840_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220840_Camera_5_instanceIds.png,"(2710, 3384)",0.0034206991006080273,0.0,0.0,0.00027915172768748964,0.0,0.0,0.0,0.0,0.9961937225755236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010642659618085543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220840_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062220840_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220840_Camera_6_instanceIds.png,"(2710, 3384)",0.008692850226374603,5.5830345537497926e-05,0.0,1.4284717315258259e-05,0.0,0.0,0.0,0.0,0.9906672816728167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005697530379559115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220983_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062220983_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220983_Camera_5_instanceIds.png,"(2710, 3384)",0.0035791395147994035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963702642345572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05962506433575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062220983_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062220983_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062220983_Camera_6_instanceIds.png,"(2710, 3384)",0.010970662898118343,9.225092250922509e-05,0.00015113449006830493,0.0,0.0,0.0,0.0,0.0,0.988119258852163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666928371411374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221126_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062221126_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221126_Camera_5_instanceIds.png,"(2710, 3384)",0.0034132841328413286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965544389486448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.227691851386599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221126_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062221126_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221126_Camera_6_instanceIds.png,"(2710, 3384)",0.011387754834995158,1.7337939336840177e-05,0.00015745902139872463,0.0,0.0,0.0,0.0,0.0,0.9878661685553026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005712796489667025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221269_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062221269_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221269_Camera_5_instanceIds.png,"(2710, 3384)",0.003154305479225005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967072090933675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013848542740746555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221269_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062221269_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221269_Camera_6_instanceIds.png,"(2710, 3384)",0.009342532255109785,8.101942721554875e-05,0.00015211588286095627,6.608044803852294e-05,0.0,0.0,0.0,0.0,0.9901079968246491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025025516212608936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221412_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062221412_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221412_Camera_5_instanceIds.png,"(2710, 3384)",0.003201194245985013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967297811275985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.902462641647693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221412_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062221412_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221412_Camera_6_instanceIds.png,"(2710, 3384)",0.012030894245112663,0.0001296528922736036,0.00014611848246142036,0.0,0.0,0.0,0.0,0.0,0.9876742517425174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9082637634886987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221555_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062221555_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221555_Camera_5_instanceIds.png,"(2710, 3384)",0.0032472106635959975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966870360192963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.575331710763916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221555_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062221555_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221555_Camera_6_instanceIds.png,"(2710, 3384)",0.012918727591531235,0.00013150663421527831,0.0,0.0,0.0,0.0,0.0,0.0,0.9869497657742535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221698_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062221698_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221698_Camera_5_instanceIds.png,"(2710, 3384)",0.003163138014358867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967751432833477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171870229340592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221698_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062221698_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221698_Camera_6_instanceIds.png,"(2710, 3384)",0.011057134507515288,0.00016563729467081905,5.4085647239451116e-05,1.9845943140282466e-05,0.0,0.0,0.0,0.0,0.98869806251254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.234094894140431e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221841_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062221841_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221841_Camera_5_instanceIds.png,"(2710, 3384)",0.0032718545270559087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967002303001753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7915172768748963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221841_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062221841_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221841_Camera_6_instanceIds.png,"(2710, 3384)",0.01082628911395497,0.0001896268962689627,0.0,0.0,0.0,0.0,0.0,0.0,0.9889476634128044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6420576971727164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221984_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062221984_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221984_Camera_5_instanceIds.png,"(2710, 3384)",0.0031854919613025917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967658745736393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863346505805484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062221984_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062221984_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062221984_Camera_6_instanceIds.png,"(2710, 3384)",0.008985087191297444,0.0002334624410073888,0.0,0.0,0.0,0.0,0.0,0.0,0.9907418675250582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.958284263693701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222127_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062222127_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222127_Camera_5_instanceIds.png,"(2710, 3384)",0.003001971509076793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967978243612223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020020412970087149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222127_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062222127_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222127_Camera_6_instanceIds.png,"(2710, 3384)",0.008058761438678216,0.0002029302207915696,3.1186482077586735e-05,2.4207688885399493e-05,0.0,0.0,0.0,0.0,0.9916508553383406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2058831226610136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222270_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062222270_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222270_Camera_5_instanceIds.png,"(2710, 3384)",0.003068815262620711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967101532717455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022103146563380528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222270_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062222270_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222270_Camera_6_instanceIds.png,"(2710, 3384)",0.007251838475831567,0.00018482897594933396,0.0,0.0,0.0,0.0,0.0,0.0,0.9925371620737484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6170474470702153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222413_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062222413_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222413_Camera_5_instanceIds.png,"(2710, 3384)",0.0033390254115307112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966609745884693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222413_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062222413_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222413_Camera_6_instanceIds.png,"(2710, 3384)",0.010068435790740887,0.0009644910278890022,0.0,9.050622421117829e-05,0.0,0.0,0.0,0.0,0.9887485497195397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001280172376191847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222556_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062222556_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222556_Camera_5_instanceIds.png,"(2710, 3384)",0.0032031570315703157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967695820575228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7260910906981412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222556_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062222556_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222556_Camera_6_instanceIds.png,"(2710, 3384)",0.007571009220730505,0.0002671569268884178,0.0,4.72158976908918e-05,3.2931180375633545e-05,0.0,0.0,0.0,0.9920816867743145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222699_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062222699_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222699_Camera_5_instanceIds.png,"(2710, 3384)",0.0030652168223809896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967751432833477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015963989427128313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222699_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062222699_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222699_Camera_6_instanceIds.png,"(2710, 3384)",0.007888980485549537,0.00038492406200657753,0.0,2.377151431088779e-05,0.0,0.0,0.0,0.0,0.991702323938133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222842_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062222842_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222842_Camera_5_instanceIds.png,"(2710, 3384)",0.0031600847923372853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968008775832439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.903762441879738e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222842_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062222842_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222842_Camera_6_instanceIds.png,"(2710, 3384)",0.010308877024940462,0.00026693883960116196,0.0,0.0,0.0,0.0,0.0,0.0,0.9893636649132449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.051922221349873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222985_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062222985_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222985_Camera_5_instanceIds.png,"(2710, 3384)",0.0032137342650022244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966325141974824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015375153751537516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062222985_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062222985_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062222985_Camera_6_instanceIds.png,"(2710, 3384)",0.005848555825983792,0.0,9.214187886559717e-05,0.0,0.0,0.0,0.0,0.0,0.9939186359948706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014066630028002408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062223128_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062223128_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062223128_Camera_5_instanceIds.png,"(2710, 3384)",0.0030683790880461997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969316209119538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062223128_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062223128_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062223128_Camera_6_instanceIds.png,"(2710, 3384)",0.004813840691598405,1.799220119860773e-05,0.0,2.028211771479417e-05,0.0,0.0,0.0,0.0,0.9951478849894881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062223271_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062223271_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062223271_Camera_5_instanceIds.png,"(2710, 3384)",0.003085826071026668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968610696745265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310425444679979e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062223271_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062223271_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062223271_Camera_6_instanceIds.png,"(2710, 3384)",0.010694019174234296,3.260404944474977e-05,0.0,3.478492231730828e-05,0.0,0.0,0.0,0.0,0.9892385918540036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062223414_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062223414_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062223414_Camera_5_instanceIds.png,"(2710, 3384)",0.0030993474828365304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969006525171634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062223414_Camera_6,train,/content/drive/My Drive/Capstone/train_color/170908_062223414_Camera_6.jpg,/content/drive/My Drive/Capstone/train_label/170908_062223414_Camera_6_instanceIds.png,"(2710, 3384)",0.012782204949709072,0.0,7.120549928903544e-05,3.9146668062425307e-05,0.0,0.0,0.0,0.0,0.986953146127206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015429675573351478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170908_062223557_Camera_5,train,/content/drive/My Drive/Capstone/train_color/170908_062223557_Camera_5.jpg,/content/drive/My Drive/Capstone/train_label/170908_062223557_Camera_5_instanceIds.png,"(2710, 3384)",0.0029353458428201303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969089398340792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015571432310067782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
